2014011335	15	1433921830956	1433922181111	350155	350155
2014011335	18	1433922455026	1433922810350	355324	355324
2014011335	19	1433923138705	1433923441942	303237	303237
2012011529	2	1433829505106	1433829772583	267477	267477
2012011529	3	1433828146375	1433828204085	57710	57710
2012011529	5	1433830225357	1433830500086	274729	274729
2012011529	6	1433828303784	1433828530089	226305	226305
2012011529	7	1433829985704	1433830109874	124170	124170
2012011529	8	1433827781204	1433827932285	151081	151081
2012011529	9	1433828712169	1433828883552	171383	171383
2012011529	12	1433831211938	1433831294328	82390	82390
2012011529	13	1433830702176	1433830865984	163808	163808
2012011529	15	1433829018755	1433829298739	279984	279984
2012011529	16	1433831027502	1433831108532	81030	81030
2012011529	18	1433827476515	1433827680434	203919	203919
2013012250	2	1434117332060	1434117485041	152981	152981
2013012250	3	1434114807344	1434114935913	128569	128569
2013012250	5	1434115069068	1434115295243	226175	226175
2013012250	6	1434116157632	1434116319820	162188	162188
2013012250	7	1434116488508	1434116707796	219288	219288
2013012250	8	1434114007701	1434114221794	214093	214093
2013012250	9	1434114484345	1434114656276	171931	171931
2013012250	12	1434115455774	1434115612932	157158	157158
2013012250	13	1434113205385	1434113426330	220945	220945
2013012250	15	1434115766887	1434115971212	204325	204325
2013012250	16	1434113690201	1434113839963	149762	149762
2013012250	18	1434116911426	1434117093405	181979	181979
2012011721	2	1434168239573	1434168370919	131346	131346
2012011721	4	1434165737583	1434165876348	138765	138765
2012011721	5	1434168037069	1434168128445	91376	91376
2012011721	7	1434167041962	1434167174224	132262	132262
2012011721	9	1434166796016	1434166936847	140831	140831
2012011721	10	1434167781724	1434167913078	131354	131354
2012011721	12	1434167616314	1434167689772	73458	73458
2012011721	13	1434166598628	1434166726652	128024	128024
2012011721	14	1434167280093	1434167343343	63250	63250
2012011721	17	1434166329315	1434166488834	159519	159519
2012011721	18	1434166007287	1434166162809	155522	155522
2012011721	20	1434167397446	1434167533244	135798	135798
2014011373	1	1433840396524	1433840644298	247774	247774
2014011373	4	1433837637604	1433837812491	174887	174887
2014011373	5	1433837265387	1433837403896	138509	138509
2014011373	7	1433839014085	1433839216481	202396	202396
2014011373	9	1433839437908	1433839721826	283918	283918
2014011373	10	1433837950768	1433838338506	387738	387738
2014011373	11	1433841067512	1433841249781	182269	182269
2014011373	12	1433841346022	1433841405764	59742	59742
2014011373	13	1433838623968	1433838756497	132529	132529
2014011373	15	1433840010095	1433840175711	165616	165616
2014011373	16	1433840836112	1433840927122	91010	91010
2014011373	19	1433841586468	1433842079417	492949	492949
2014011311	1	1434011258861	1434011392826	133965	133965
2014011311	2	1434010967611	1434011053909	86298	86298
2014011311	5	1434011959398	1434012046091	86693	86693
2014011311	6	1434011842085	1434011918659	76574	76574
2014011311	9	1434012260570	1434012578568	317998	317998
2014011311	11	1434011637935	1434011796480	158545	158545
2014011311	12	1434012081967	1434012204540	122573	122573
2014011311	13	1434011464332	1434011566713	102381	102381
2014011311	14	1434012654794	1434012764624	109830	109830
2014011311	16	1434011105532	1434011183910	78378	78378
2014011311	17	1434012818196	1434012981398	163202	163202
2014011311	20	1434013014223	1434013118085	103862	103862
2014011453	2	1434092211835	1434092381802	169967	169967
2014011453	3	1434090669575	1434090773778	104203	104203
2014011453	4	1434091387222	1434091556152	168930	168930
2014011453	7	1434090925675	1434091193096	267421	267421
2014011453	8	1434091720386	1434091967767	247381	247381
2014011453	9	1434092580936	1434092767930	186994	186994
2014011453	12	1434094200236	1434094310302	110066	110066
2014011453	13	1434094490254	1434094584841	94587	94587
2014011453	14	1434093935405	1434094045646	110241	110241
2014011453	17	1434092919350	1434093109472	190122	190122
2014011453	18	1434093251914	1434093389057	137143	137143
2014011453	20	1434093589752	1434093790380	200628	200628
2013012698	1	1434243853202	1434244439987	586785	586785
2013012698	3	1434243338261	1434243378063	39802	39802
2013012698	4	1434243094015	1434243289608	195593	195593
2013012698	5	1434244697396	1434244978773	281377	281377
2013012698	6	1434245663519	1434245732313	68794	68794
2013012698	8	1434242200715	1434242552238	351523	351523
2013012698	10	1434241132960	1434241422108	289148	289148
2013012698	11	1434241645571	1434241991374	345803	345803
2013012698	12	1434242838109	1434242940491	102382	102382
2013012698	13	1434243475770	1434243619634	143864	143864
2013012698	16	1434245813657	1434245891234	77577	77577
2013012698	19	1434245116717	1434245523839	407122	407122
2012012187	1	1434108028312	1434108154101	125789	125789
2012012187	3	1434108948786	1434108966468	17682	17682
2012012187	6	1434107748718	1434107899278	150560	150560
2012012187	9	1434108270589	1434108437816	167227	167227
2012012187	10	1434108528222	1434108636794	108572	108572
2012012187	12	1434110025280	1434110092433	67153	67153
2012012187	13	1434109607305	1434109716881	109576	109576
2012012187	15	1434109431182	1434109505088	73906	73906
2012012187	16	1434109876669	1434109948637	71968	71968
2012012187	17	1434109181318	1434109339676	158358	158358
2012012187	19	1434108798652	1434108868937	70285	70285
2012012187	20	1434107454021	1434107635424	181403	181403
2015040003	4	1433823758444	1433824023622	265178	265178
2015040003	6	1433823308240	1433823576173	267933	267933
2015040003	7	1433827093600	1433827337313	243713	243713
2015040003	9	1433824185057	1433824697796	512739	512739
2015040003	10	1433824963817	1433825654851	691034	691034
2015040003	11	1433826749371	1433826863392	114021	114021
2015040003	13	1433825905121	1433826020622	115501	115501
2015040003	15	1433827588279	1433827799371	211092	211092
2015040003	16	1433828047728	1433828158240	110512	110512
2015040003	17	1433826214210	1433826565170	350960	350960
2015040003	19	1433822466973	1433822961942	494969	494969
2015040003	20	1433828310336	1433828439966	129630	129630
2011012865	2	1433862847790	1433863027413	179623	179623
2011012865	3	1433859310680	1433859426616	115936	115936
2011012865	5	1433862087079	1433862250632	163553	163553
2011012865	8	1433862340679	1433862428053	87374	87374
2011012865	11	1433860452606	1433860577569	124963	124963
2011012865	12	1433859543052	1433859713434	170382	170382
2011012865	13	1433860732200	1433860885173	152973	152973
2011012865	14	1433860181890	1433860324755	142865	142865
2011012865	15	1433861010078	1433861302449	292371	292371
2011012865	18	1433862560972	1433862741556	180584	180584
2011012865	19	1433861436740	1433862024730	587990	587990
2011012865	20	1433859842940	1433859983963	141023	141023
2012011289	1	1434199013241	1434199328069	314828	314828
2012011289	3	1434201030991	1434201154931	123940	123940
2012011289	4	1434200513603	1434200880296	366693	366693
2012011289	5	1434202523131	1434202667356	144225	144225
2012011289	6	1434203642354	1434203906239	263885	263885
2012011289	8	1434201253911	1434201557522	303611	303611
2012011289	10	1434202792641	1434203010221	217580	217580
2012011289	11	1434201741361	1434202007294	265933	265933
2012011289	12	1434199573681	1434199855483	281802	281802
2012011289	13	1434203178398	1434203433043	254645	254645
2012011289	16	1434200140821	1434200364695	223874	223874
2012011289	19	1434202138408	1434202457902	319494	319494
2011012703	1	1435061715634	1435062098213	382579	382579
2011012703	3	1435065283944	1435065347656	63712	63712
2011012703	4	1435064574684	1435064761075	186391	186391
2011012703	8	1435064154495	1435064406745	252250	252250
2011012703	9	1435061108892	1435061481474	372582	372582
2011012703	10	1435064821207	1435065114809	293602	293602
2011012703	12	1435063100858	1435063273134	172276	172276
2011012703	14	1435063417829	1435063617331	199502	199502
2011012703	16	1435062319852	1435062551803	231951	231951
2011012703	17	1435063743241	1435064042002	298761	298761
2011012703	19	1435062662254	1435062980956	318702	318702
2011012703	20	1435065411857	1435065599252	187395	187395
2013013014	2	1433898970503	1433899097563	127060	127060
2013013014	3	1433897718432	1433897815227	96795	96795
2013013014	5	1433895638002	1433895848556	210554	210554
2013013014	8	1433897884504	1433897973533	89029	89029
2013013014	11	1433896590015	1433896697982	107967	107967
2013013014	12	1433896356174	1433896436145	79971	79971
2013013014	13	1433898609877	1433898777944	168067	168067
2013013014	14	1433896074746	1433896252580	177834	177834
2013013014	15	1433898225944	1433898434348	208404	208404
2013013014	18	1433897400826	1433897628374	227548	227548
2013013014	19	1433896902182	1433897244646	342464	342464
2013013014	20	1433895425360	1433895532677	107317	107317
2013012976	3	1434037178769	1434037220912	42143	42143
2013012976	5	1434035937758	1434036164477	226719	226719
2013012976	6	1434035731453	1434035810602	79149	79149
2013012976	8	1434035386153	1434035546584	160431	160431
2013012976	9	1434037279658	1434037494448	214790	214790
2013012976	11	1434037629646	1434037809748	180102	180102
2013012976	12	1434035045852	1434035117164	71312	71312
2013012976	14	1434035213091	1434035289295	76204	76204
2013012976	16	1434034035226	1434034152598	117372	117372
2013012976	18	1434036361339	1434036549152	187813	187813
2013012976	19	1434034356569	1434034852200	495631	495631
2013012976	20	1434036824588	1434037032415	207827	207827
2015040008	1	1433744441218	1433744662463	221245	221245
2015040008	2	1433740661394	1433740807968	146574	146574
2015040008	4	1433741743592	1433741868924	125332	125332
2015040008	5	1433743209645	1433743423083	213438	213438
2015040008	6	1433741371364	1433741522385	151021	151021
2015040008	7	1433743671895	1433743905230	233335	233335
2015040008	9	1433742500693	1433742673776	173083	173083
2015040008	10	1433741988211	1433742262307	274096	274096
2015040008	12	1433742906616	1433743036122	129506	129506
2015040008	14	1433744214727	1433744278615	63888	63888
2015040008	17	1433741027207	1433741193905	166698	166698
2015040008	18	1433744943686	1433745201984	258298	258298
2014011293	1	1433944094878	1433944301834	206956	206956
2014011293	2	1433946490495	1433946658366	167871	167871
2014011293	3	1433945871077	1433945944603	73526	73526
2014011293	7	1433945669145	1433945768237	99092	99092
2014011293	8	1433945022849	1433945217491	194642	194642
2014011293	10	1433943569479	1433943742563	173084	173084
2014011293	11	1433945397236	1433945511949	114713	114713
2014011293	14	1433944744418	1433944920151	175733	175733
2014011293	15	1433946011370	1433946306233	294863	294863
2014011293	17	1433943865980	1433943955930	89950	89950
2014011293	18	1433944516495	1433944647960	131465	131465
2014011293	20	1433946798901	1433947007087	208186	208186
2014011438	1	1433810781639	1433810999744	218105	218105
2014011438	2	1433809501675	1433809746633	244958	244958
2014011438	3	1433808656832	1433808791326	134494	134494
2014011438	6	1433811989767	1433812119773	130006	130006
2014011438	7	1433810481947	1433810638529	156582	156582
2014011438	8	1433809965097	1433810175898	210801	210801
2014011438	11	1433809060311	1433809282112	221801	221801
2014011438	13	1433811628461	1433811787451	158990	158990
2014011438	14	1433812794376	1433812884719	90343	90343
2014011438	15	1433812285661	1433812533256	247595	247595
2014011438	16	1433813023274	1433813122739	99465	99465
2014011438	18	1433811238897	1433811391277	152380	152380
2014010646	1	1436685611048	1436685864521	253473	253473
2014010646	2	1436687161551	1436687429068	267517	267517
2014010646	4	1436686337931	1436686437292	99361	99361
2014010646	5	1436686030970	1436686188888	157918	157918
2014010646	6	1436686825177	1436687020721	195544	195544
2014010646	7	1436687590508	1436687825371	234863	234863
2014010646	9	1436686508067	1436686726296	218229	218229
2014010646	10	1436688340348	1436688674203	333855	333855
2014010646	12	1436684962382	1436685166402	204020	204020
2014010646	14	1436685326036	1436685478140	152104	152104
2014010646	17	1436684498683	1436684757094	258411	258411
2014010646	18	1436688046102	1436688209518	163416	163416
2014011403	1	1436248691204	1436248933684	242480	242480
2014011403	5	1436247876696	1436248039855	163159	163159
2014011403	6	1436248290945	1436248479519	188574	188574
2014011403	8	1436250019002	1436250163425	144423	144423
2014011403	9	1436249228213	1436249453793	225580	225580
2014011403	12	1436251499949	1436251611243	111294	111294
2014011403	14	1436251311033	1436251369387	58354	58354
2014011403	15	1436250370523	1436250705373	334850	334850
2014011403	17	1436250934229	1436251155037	220808	220808
2014011403	18	1436247469124	1436247681038	211914	211914
2014011403	19	1436251804419	1436251930322	125903	125903
2014011403	20	1436249621048	1436249846825	225777	225777
2014011397	4	1433835045414	1433835200368	154954	154954
2014011397	6	1433832557305	1433832758357	201052	201052
2014011397	7	1433835883067	1433835989777	106710	106710
2014011397	9	1433834718672	1433834872107	153435	153435
2014011397	10	1433833025899	1433833267072	241173	241173
2014011397	11	1433834451117	1433834557591	106474	106474
2014011397	13	1433833936245	1433834039062	102817	102817
2014011397	15	1433835290082	1433835444644	154562	154562
2014011397	16	1433834217004	1433834332137	115133	115133
2014011397	17	1433836143550	1433836277912	134362	134362
2014011397	19	1433835623086	1433835793465	170379	170379
2014011397	20	1433833536338	1433833760225	223887	223887
2014010924	1	1434157800098	1434158060703	260605	260605
2014010924	2	1434156700217	1434156948375	248158	248158
2014010924	4	1434156220673	1434156605066	384393	384393
2014010924	5	1434154791294	1434155117818	326524	326524
2014010924	7	1434158481717	1434158638996	157279	157279
2014010924	11	1434157522444	1434157665393	142949	142949
2014010924	12	1434155708388	1434156044175	335787	335787
2014010924	14	1434155333641	1434155566758	233117	233117
2014010924	16	1434158225521	1434158375350	149829	149829
2014010924	18	1434157092907	1434157336107	243200	243200
2014010924	19	1434154276752	1434154609219	332467	332467
2014010924	20	1434158852669	1434159024257	171588	171588
2014011291	1	1434518824361	1434519113789	289428	289428
2014011291	5	1434520640065	1434520773630	133565	133565
2014011291	6	1434521166159	1434521301972	135813	135813
2014011291	8	1434519308580	1434519508901	200321	200321
2014011291	9	1434518378894	1434518613807	234913	234913
2014011291	12	1434520911751	1434521019716	107965	107965
2014011291	14	1434518100956	1434518250803	149847	149847
2014011291	15	1434519685070	1434519859999	174929	174929
2014011291	17	1434520388122	1434520541492	153370	153370
2014011291	18	1434520063629	1434520220307	156678	156678
2014011291	19	1434517632632	1434517825268	192636	192636
2014011291	20	1434521450580	1434521652662	202082	202082
2012013335	1	1433664699371	1433664818165	118794	118794
2012013335	3	1433667327965	1433667361417	33452	33452
2012013335	4	1433664402528	1433664544188	141660	141660
2012013335	5	1433666140285	1433666296602	156317	156317
2012013335	8	1433664067392	1433664231074	163682	163682
2012013335	9	1433665585807	1433665881366	295559	295559
2012013335	10	1433667454209	1433667620655	166446	166446
2012013335	12	1433667137339	1433667237579	100240	100240
2012013335	16	1433665019427	1433665094698	75271	75271
2012013335	17	1433666743999	1433666968357	224358	224358
2012013335	19	1433666412266	1433666617413	205147	205147
2012013335	20	1433665205214	1433665454326	249112	249112
2011010347	1	1433754244298	1433754546281	301983	301983
2011010347	3	1433750840622	1433750881901	41279	41279
2011010347	4	1433753134849	1433753209296	74447	74447
2011010347	5	1433752688266	1433752863862	175596	175596
2011010347	8	1433753303893	1433753481756	177863	177863
2011010347	9	1433751594373	1433751820364	225991	225991
2011010347	10	1433752374047	1433752533992	159945	159945
2011010347	12	1433754706786	1433754826316	119530	119530
2011010347	16	1433752979184	1433753052459	73275	73275
2011010347	17	1433751066053	1433751419490	353437	353437
2011010347	19	1433753616624	1433754148667	532043	532043
2011010347	20	1433751964923	1433752211629	246706	246706
2014011399	1	1436420272920	1436420411456	138536	138536
2014011399	3	1436420168521	1436420204678	36157	36157
2014011399	4	1436420948112	1436421058081	109969	109969
2014011399	7	1436420545161	1436420732065	186904	186904
2014011399	8	1436421322008	1436421416876	94868	94868
2014011399	10	1436422085150	1436422316409	231259	231259
2014011399	11	1436423274798	1436423380977	106179	106179
2014011399	13	1436421581002	1436421686066	105064	105064
2014011399	15	1436422804303	1436423083490	279187	279187
2014011399	18	1436422557941	1436422671242	113301	113301
2014011399	19	1436421821857	1436422019191	197334	197334
2014011399	20	1436421116301	1436421205324	89023	89023
2011011387	1	1434290029742	1434290291465	261723	261723
2011011387	3	1434288898720	1434288987517	88797	88797
2011011387	4	1434289556399	1434289644175	87776	87776
2011011387	7	1434286706440	1434286940857	234417	234417
2011011387	8	1434288379815	1434288629273	249458	249458
2011011387	10	1434290516924	1434290785931	269007	269007
2011011387	11	1434289790134	1434289849887	59753	59753
2011011387	13	1434290996450	1434291074183	77733	77733
2011011387	15	1434291523029	1434291693640	170611	170611
2011011387	18	1434289118999	1434289292804	173805	173805
2011011387	19	1434287383860	1434288054590	670730	670730
2011011387	20	1434291230389	1434291426329	195940	195940
2013012282	2	1434249731195	1434249915615	184420	184420
2013012282	3	1434246559103	1434246598199	39096	39096
2013012282	6	1434246710076	1434246812813	102737	102737
2013012282	7	1434249125410	1434249360869	235459	235459
2013012282	8	1434247724452	1434247963961	239509	239509
2013012282	9	1434248740254	1434249013881	273627	273627
2013012282	11	1434248278611	1434248568149	289538	289538
2013012282	14	1434246187542	1434246378038	190496	190496
2013012282	15	1434247335726	1434247531303	195577	195577
2013012282	16	1434245809096	1434246021256	212160	212160
2013012282	18	1434246981855	1434247152835	170980	170980
2013012282	19	1434250138469	1434250528727	390258	390258
2014011358	4	1434082630064	1434082733323	103259	103259
2014011358	5	1434082372023	1434082522720	150697	150697
2014011358	6	1434081384379	1434081481780	97401	97401
2014011358	7	1434079323614	1434079533832	210218	210218
2014011358	8	1434082797179	1434082904987	107808	107808
2014011358	9	1434082035659	1434082250218	214559	214559
2014011358	10	1434080439265	1434080811481	372216	372216
2014011358	11	1434080992886	1434081207023	214137	214137
2014011358	14	1434080111352	1434080328338	216986	216986
2014011358	15	1434079760900	1434079929706	168806	168806
2014011358	16	1434081796153	1434081908168	112015	112015
2014011358	17	1434081578383	1434081707190	128807	128807
2013010521	1	1434119561570	1434119848889	287319	287319
2013010521	2	1434119143074	1434119556931	413857	413857
2013010521	4	1434120482697	1434120668790	186093	186093
2013010521	5	1434120884694	1434121059195	174501	174501
2013010521	7	1434120057945	1434120307560	249615	249615
2013010521	11	1434118259262	1434118383568	124306	124306
2013010521	12	1434120734340	1434120790890	56550	56550
2013010521	14	1434118548592	1434118621919	73327	73327
2013010521	16	1434118052298	1434118176531	124233	124233
2013010521	18	1434118719826	1434118949721	229895	229895
2013010521	19	1434121176200	1434121485860	309660	309660
2013010521	20	1434121696085	1434121829293	133208	133208
2014011327	1	1433927343243	1433927597745	254502	254502
2014011327	2	1433926926339	1433927119473	193134	193134
2014011327	4	1433927762443	1433927873499	111056	111056
2014011327	6	1433924924850	1433925174488	249638	249638
2014011327	9	1433926479654	1433926622893	143239	143239
2014011327	12	1433925341180	1433925648170	306990	306990
2014011327	13	1433923771931	1433924072179	300248	300248
2014011327	14	1433928428107	1433928661390	233283	233283
2014011327	16	1433926726406	1433926834662	108256	108256
2014011327	17	1433927954998	1433928246071	291073	291073
2014011327	18	1433924347121	1433924738168	391047	391047
2014011327	19	1433925877598	1433926314953	437355	437355
2012011281	2	1434164187514	1434164341376	153862	153862
2012011281	4	1434159954581	1434160080471	125890	125890
2012011281	5	1434162409707	1434162673765	264058	264058
2012011281	7	1434164496338	1434164702338	206000	206000
2012011281	9	1434160735525	1434160940745	205220	205220
2012011281	10	1434160318513	1434160450527	132014	132014
2012011281	12	1434163388741	1434163770325	381584	381584
2012011281	13	1434161253719	1434161406452	152733	152733
2012011281	14	1434163098040	1434163231254	133214	133214
2012011281	17	1434164915193	1434165114353	199160	199160
2012011281	18	1434163776746	1434163971207	194461	194461
2012011281	20	1434161842768	1434162151069	308301	308301
2014011421	1	1434281379235	1434281604609	225374	225374
2014011421	2	1434282831845	1434282991804	159959	159959
2014011421	3	1434284111991	1434284336338	224347	224347
2014011421	4	1434284519659	1434284697736	178077	178077
2014011421	7	1434283127278	1434283387548	260270	260270
2014011421	10	1434280531258	1434280879484	348226	348226
2014011421	11	1434282186578	1434282345942	159364	159364
2014011421	13	1434282493505	1434282670463	176958	176958
2014011421	15	1434281793721	1434282005323	211602	211602
2014011421	16	1434281050135	1434281237869	187734	187734
2014011421	17	1434280147545	1434280373547	226002	226002
2014011421	20	1434283581927	1434283892128	310201	310201
2013011416	3	1434032324158	1434032367264	43106	43106
2013011416	5	1434032982657	1434033076846	94189	94189
2013011416	6	1434034230440	1434034382504	152064	152064
2013011416	8	1434033209071	1434033375119	166048	166048
2013011416	9	1434031901508	1434032096481	194973	194973
2013011416	11	1434033900763	1434033939913	39150	39150
2013011416	12	1434034749250	1434034791649	42399	42399
2013011416	14	1434034587810	1434034665735	77925	77925
2013011416	16	1434034024134	1434034119479	95345	95345
2013011416	18	1434033606748	1434033776563	169815	169815
2013011416	19	1434032693079	1434032902896	209817	209817
2013011416	20	1434032455733	1434032595449	139716	139716
2014011426	1	1433843196129	1433843336874	140745	140745
2014011426	4	1433843838738	1433843974469	135731	135731
2014011426	5	1433842805448	1433842986399	180951	180951
2014011426	7	1433844210310	1433844408929	198619	198619
2014011426	9	1433845698405	1433845855988	157583	157583
2014011426	10	1433844865108	1433845043936	178828	178828
2014011426	11	1433844060399	1433844109935	49536	49536
2014011426	12	1433845213261	1433845308892	95631	95631
2014011426	13	1433845489721	1433845577540	87819	87819
2014011426	15	1433843535175	1433843680339	145164	145164
2014011426	16	1433845989093	1433846084748	95655	95655
2014011426	19	1433844565582	1433844738042	172460	172460
2014012086	4	1436789399266	1436789492322	93056	93056
2014012086	5	1436785956793	1436786181709	224916	224916
2014012086	6	1436786862817	1436786994886	132069	132069
2014012086	7	1436789579349	1436789837919	258570	258570
2014012086	8	1436786522239	1436786614032	91793	91793
2014012086	9	1436788487577	1436788593143	105566	105566
2014012086	10	1436787847506	1436788002043	154537	154537
2014012086	11	1436788830855	1436788912120	81265	81265
2014012086	14	1436787565892	1436787639742	73850	73850
2014012086	15	1436790180754	1436790435600	254846	254846
2014012086	16	1436787197591	1436787298352	100761	100761
2014012086	17	1436789035292	1436789168205	132913	132913
2014012079	2	1436361059305	1436361173074	113769	113769
2014012079	4	1436360730409	1436360879393	148984	148984
2014012079	5	1436358751605	1436358877717	126112	126112
2014012079	6	1436360511925	1436360605860	93935	93935
2014012079	7	1436359032527	1436359168341	135814	135814
2014012079	10	1436359728972	1436360198148	469176	469176
2014012079	11	1436361634389	1436361784012	149623	149623
2014012079	14	1436361360276	1436361467632	107356	107356
2014012079	15	1436362165588	1436362326089	160501	160501
2014012079	17	1436359292188	1436359545161	252973	252973
2014012079	18	1436362553134	1436362663675	110541	110541
2014012079	19	1436361894854	1436362099432	204578	204578
2014011366	2	1434085573007	1434085752870	179863	179863
2014011366	3	1434088107410	1434088145687	38277	38277
2014011366	4	1434086962046	1434087120310	158264	158264
2014011366	7	1434087529780	1434087775980	246200	246200
2014011366	8	1434084724072	1434084991575	267503	267503
2014011366	9	1434088222681	1434088261527	38846	38846
2014011366	12	1434087208315	1434087307595	99280	99280
