2013013014	3	3
2013013014	5	4
2013013014	8	4
2013013014	11	5
2013013014	12	5
2013013014	13	4
2013013014	14	3
2013013014	15	4
2013013014	18	4
2013013014	19	2
2013013014	20	4
2013012976	3	5
2013012976	5	4
2013012976	6	5
2013012976	8	4
2013012976	9	4
2013012976	11	5
2013012976	12	5
2013012976	14	5
2013012976	16	5
2013012976	18	4
2013012976	19	3
2013012976	20	4
2015040008	1	5
2015040008	2	4
2015040008	4	5
2015040008	5	5
2015040008	6	5
2015040008	7	5
2015040008	9	4
2015040008	10	5
2015040008	12	5
2015040008	14	5
2015040008	17	3
2015040008	18	5
2014011293	1	5
2014011293	2	4
2014011293	3	4
2014011293	7	3
2014011293	8	4
2014011293	10	4
2014011293	11	5
2014011293	14	5
2014011293	15	4
2014011293	17	4
2014011293	18	3
2014011293	20	5
2014011438	1	5
2014011438	2	5
2014011438	3	4
2014011438	6	5
2014011438	7	5
2014011438	8	4
2014011438	11	5
2014011438	13	5
2014011438	14	5
2014011438	15	5
2014011438	16	3
2014011438	18	3
2014010646	1	3
2014010646	2	4
2014010646	4	5
2014010646	5	4
2014010646	6	5
2014010646	7	4
2014010646	9	3
2014010646	10	2
2014010646	12	5
2014010646	14	4
2014010646	17	4
2014010646	18	4
2014011403	1	4
2014011403	5	4
2014011403	6	4
2014011403	8	4
2014011403	9	4
2014011403	12	4
2014011403	14	5
2014011403	15	3
2014011403	17	5
2014011403	18	4
2014011403	19	5
2014011403	20	4
2014011397	4	5
2014011397	6	4
2014011397	7	4
2014011397	9	4
2014011397	10	5
2014011397	11	4
2014011397	13	4
2014011397	15	5
2014011397	16	5
2014011397	17	3
2014011397	19	2
2014011397	20	3
2014010924	1	5
2014010924	2	4
2014010924	4	5
2014010924	5	3
2014010924	7	5
2014010924	11	5
2014010924	12	4
2014010924	14	2
2014010924	16	5
2014010924	18	4
2014010924	19	4
2014010924	20	5
2014011291	1	5
2014011291	5	5
2014011291	6	5
2014011291	8	5
2014011291	9	3
2014011291	12	5
2014011291	14	4
2014011291	15	4
2014011291	17	5
2014011291	18	4
2014011291	19	5
2014011291	20	5
2012013335	1	4
2012013335	3	5
2012013335	4	5
2012013335	5	5
2012013335	8	5
2012013335	9	3
2012013335	10	5
2012013335	12	5
2012013335	16	4
2012013335	17	4
2012013335	19	3
2012013335	20	5
2011010347	1	2
2011010347	3	3
2011010347	4	4
2011010347	5	3
2011010347	8	3
2011010347	9	3
2011010347	10	3
2011010347	12	2
2011010347	16	3
2011010347	17	2
2011010347	19	1
2011010347	20	2
2014011399	1	5
2014011399	3	5
2014011399	4	5
2014011399	7	4
2014011399	8	3
2014011399	10	4
2014011399	11	5
2014011399	13	4
2014011399	15	4
2014011399	18	4
2014011399	19	2
2014011399	20	5
2011011387	1	5
2011011387	3	5
2011011387	4	5
2011011387	7	4
2011011387	8	5
2011011387	10	4
2011011387	11	5
2011011387	13	5
2011011387	15	5
2011011387	18	5
2011011387	19	4
2011011387	20	5
2013012282	2	4
2013012282	3	4
2013012282	6	4
2013012282	7	3
2013012282	8	5
2013012282	9	3
2013012282	11	3
2013012282	14	4
2013012282	15	4
2013012282	16	4
2013012282	18	4
2013012282	19	1
2014011358	4	5
2014011358	5	5
2014011358	6	4
2014011358	7	5
2014011358	8	4
2014011358	9	3
2014011358	10	3
2014011358	11	5
2014011358	14	4
2014011358	15	5
2014011358	16	4
2014011358	17	3
2013010521	1	3
2013010521	2	4
2013010521	4	5
2013010521	5	4
2013010521	7	4
2013010521	11	1
2013010521	12	4
2013010521	14	3
2013010521	16	2
2013010521	18	3
2013010521	19	1
2013010521	20	3
2014011327	1	4
2014011327	2	4
2014011327	4	5
2014011327	6	5
2014011327	9	5
2014011327	12	4
2014011327	13	4
2014011327	14	5
2014011327	16	5
2014011327	17	4
2014011327	18	5
2014011327	19	3
2012011281	2	3
2012011281	4	4
2012011281	5	4
2012011281	7	4
2012011281	9	3
2012011281	10	5
2012011281	12	5
2012011281	13	5
2012011281	14	5
2012011281	17	4
2012011281	18	5
2012011281	20	5
2014011421	1	5
2014011421	2	3
2014011421	3	4
2014011421	4	5
2014011421	7	5
2014011421	10	4
2014011421	11	5
2014011421	13	4
2014011421	15	4
2014011421	16	3
2014011421	17	3
2014011421	20	4
2013011416	3	5
2013011416	5	5
2013011416	6	4
2013011416	8	4
2013011416	9	4
2013011416	11	4
2013011416	12	4
2013011416	14	5
2013011416	16	4
2013011416	18	4
2013011416	19	1
2013011416	20	4
2014011426	1	3
2014011426	4	3
2014011426	5	4
2014011426	7	4
2014011426	9	3
2014011426	10	3
2014011426	11	3
2014011426	12	4
2014011426	13	3
2014011426	15	4
2014011426	16	4
2014011426	19	2
2014012086	4	5
2014012086	5	5
2014012086	6	4
2014012086	7	4
2014012086	8	4
2014012086	9	2
2014012086	10	3
2014012086	11	4
2014012086	14	4
2014012086	15	4
2014012086	16	5
2014012086	17	3
2014012079	2	4
2014012079	4	4
2014012079	5	4
2014012079	6	4
2014012079	7	3
2014012079	10	4
2014012079	14	2
2014012079	15	4
2014012079	17	2
2014012079	18	4
2014012079	19	1
2014011366	2	1
2014011366	3	5
2014011366	4	5
2014011366	7	4
2014011366	8	4
2014011366	9	5
2014011366	12	5
2014011366	13	5
2014011366	14	4
2014011366	17	4
2014011366	18	3
2014011366	20	4
2013011665	1	4
2013011665	3	5
2013011665	4	5
2013011665	8	4
2013011665	9	3
2013011665	10	5
2013011665	12	5
2013011665	14	5
2013011665	16	5
2013011665	17	4
2013011665	19	4
2013011665	20	5
2013011333	1	3
2013011333	2	3
2013011333	5	5
2013011333	6	5
2013011333	9	5
2013011333	11	5
2013011333	12	3
2013011333	13	4
2013011333	14	4
2013011333	16	4
2013011333	17	4
2013011333	20	5
2014011369	1	5
2014011369	2	2
2014011369	3	5
2014011369	5	4
2014011369	6	4
2014011369	8	5
2014011369	10	4
2014011369	11	2
2014011369	13	4
2014011369	15	3
2014011369	18	3
2014011369	19	1
